,Usia,Gender,Gaji,Jumlah-Anak
996,17,L,5-10jt,0
997,45,L,5-10jt,0
998,56,P,1-3jt,6
999,30,P,5-10jt,6
1000,54,L,3-5jt,6
1001,56,P,1-3jt,1
1002,48,L,5-10jt,3
1003,47,L,5-10jt,4
1004,21,P,5-10jt,6
1005,48,L,1-3jt,3
1006,31,L,5-10jt,6
1007,32,P,5-10jt,0
1008,45,L,1-3jt,1
1009,39,P,5-10jt,3
1010,27,P,1-3jt,4
1011,51,L,1-3jt,5
1012,17,L,5-10jt,5
1013,60,L,1-3jt,5
1014,50,P,1-3jt,2
1015,18,L,5-10jt,0
1016,43,L,1-3jt,5
1017,48,P,1-3jt,6
1018,35,P,5-10jt,0
1019,29,L,5-10jt,3
1020,29,P,1-3jt,6
1021,37,P,5-10jt,0
1022,37,L,5-10jt,0
1023,28,P,1-3jt,2
1024,57,L,5-10jt,0
1025,31,P,3-5jt,2
1026,35,P,3-5jt,0
1027,40,L,5-10jt,2
1028,50,L,3-5jt,3
1029,18,P,1-3jt,1
1030,31,P,5-10jt,4
1031,44,P,3-5jt,2
1032,23,L,1-3jt,1
1033,22,P,1-3jt,0
1034,56,L,1-3jt,4
1035,19,P,3-5jt,0
1036,48,P,5-10jt,0
1037,20,L,3-5jt,3
1038,24,L,3-5jt,1
1039,40,P,3-5jt,1
1040,25,P,5-10jt,6
1041,53,P,3-5jt,4
1042,37,P,1-3jt,6
1043,20,P,5-10jt,5
1044,23,L,5-10jt,5
1045,58,L,3-5jt,3
1046,52,P,3-5jt,1
1047,26,L,5-10jt,5
1048,19,P,1-3jt,3
1049,40,L,3-5jt,5
1050,38,L,5-10jt,1
1051,49,P,5-10jt,4
1052,17,P,1-3jt,0
1053,20,P,3-5jt,1
1054,50,L,5-10jt,4
1055,24,P,1-3jt,5
1056,25,P,1-3jt,4
1057,46,P,5-10jt,2
1058,35,L,3-5jt,3
1059,33,L,5-10jt,2
1060,55,P,5-10jt,4
1061,22,P,3-5jt,3
1062,33,P,5-10jt,4
1063,30,L,1-3jt,3
1064,49,P,1-3jt,0
1065,22,L,3-5jt,2
1066,58,P,5-10jt,5
1067,45,L,3-5jt,3
1068,36,L,1-3jt,5
1069,58,L,3-5jt,6
1070,56,L,3-5jt,3
1071,33,P,3-5jt,4
1072,45,P,3-5jt,3
1073,20,L,3-5jt,3
1074,22,L,5-10jt,3
1075,54,P,1-3jt,5
1076,34,L,3-5jt,0
1077,48,L,5-10jt,4
1078,55,P,1-3jt,4
1079,47,P,5-10jt,3
1080,48,P,5-10jt,5
1081,23,P,3-5jt,1
1082,48,L,5-10jt,5
1083,33,L,5-10jt,5
1084,40,L,1-3jt,6
1085,20,L,3-5jt,2
1086,60,L,3-5jt,1
1087,28,L,5-10jt,3
1088,36,L,1-3jt,6
1089,19,P,5-10jt,0
1090,29,L,1-3jt,2
1091,28,L,3-5jt,0
1092,48,L,1-3jt,6
1093,27,L,1-3jt,0
1094,46,P,3-5jt,2
1095,17,P,1-3jt,3
1096,52,L,5-10jt,0
1097,49,L,1-3jt,0
1098,59,L,5-10jt,0
1099,33,P,5-10jt,5
1100,51,L,3-5jt,2
1101,30,L,5-10jt,0
1102,43,P,1-3jt,6
1103,40,L,1-3jt,3
1104,44,P,5-10jt,1
1105,51,L,5-10jt,3
1106,29,L,5-10jt,4
1107,37,L,1-3jt,4
1108,19,P,1-3jt,1
1109,21,P,5-10jt,6
1110,43,P,1-3jt,1
1111,29,L,5-10jt,5
1112,24,L,3-5jt,4
1113,36,P,3-5jt,5
1114,59,L,3-5jt,5
1115,52,P,3-5jt,6
1116,28,P,3-5jt,4
1117,18,P,3-5jt,0
1118,55,L,3-5jt,0
1119,32,P,1-3jt,0
1120,57,P,5-10jt,5
1121,53,L,3-5jt,5
1122,59,L,5-10jt,3
1123,48,P,5-10jt,6
1124,25,P,3-5jt,0
1125,44,P,3-5jt,1
1126,48,L,3-5jt,0
1127,33,P,5-10jt,0
1128,26,P,5-10jt,0
1129,49,L,1-3jt,4
1130,32,P,5-10jt,2
1131,54,L,1-3jt,6
1132,48,L,1-3jt,1
1133,32,P,1-3jt,0
1134,37,L,5-10jt,0
1135,33,L,3-5jt,5
1136,33,L,3-5jt,5
1137,27,P,5-10jt,2
1138,60,P,1-3jt,1
1139,47,L,1-3jt,6
1140,41,L,1-3jt,6
1141,20,P,1-3jt,1
1142,41,L,5-10jt,1
1143,22,P,3-5jt,2
1144,31,L,3-5jt,0
1145,23,L,5-10jt,2
1146,49,P,3-5jt,1
1147,45,P,3-5jt,6
1148,31,P,1-3jt,1
1149,42,L,1-3jt,4
1150,24,P,3-5jt,3
1151,25,L,1-3jt,4
1152,51,L,1-3jt,2
1153,41,L,1-3jt,0
1154,49,P,5-10jt,2
1155,39,P,1-3jt,6
1156,35,P,5-10jt,6
1157,19,P,1-3jt,6
1158,25,L,1-3jt,5
1159,49,L,3-5jt,5
1160,33,P,3-5jt,5
1161,29,L,1-3jt,1
1162,35,P,1-3jt,5
1163,50,P,1-3jt,5
1164,21,P,1-3jt,2
1165,25,P,1-3jt,3
1166,25,L,3-5jt,1
1167,60,L,5-10jt,4
1168,54,P,5-10jt,3
1169,57,L,3-5jt,4
1170,45,L,5-10jt,0
1171,30,P,5-10jt,1
1172,46,L,3-5jt,0
1173,25,L,3-5jt,1
1174,42,L,5-10jt,2
1175,45,L,1-3jt,2
1176,38,P,1-3jt,1
1177,30,L,1-3jt,5
1178,42,L,1-3jt,6
1179,20,P,3-5jt,4
1180,41,P,1-3jt,2
1181,51,P,1-3jt,2
1182,26,L,5-10jt,5
1183,26,L,5-10jt,3
1184,44,P,5-10jt,1
1185,34,L,1-3jt,0
1186,29,L,3-5jt,0
1187,52,P,5-10jt,0
1188,23,L,3-5jt,3
1189,54,L,1-3jt,4
1190,52,L,3-5jt,6
1191,19,P,3-5jt,2
1192,35,L,5-10jt,0
1193,17,L,5-10jt,0
1194,44,L,1-3jt,6
1195,31,L,3-5jt,0
1196,56,P,3-5jt,6
1197,60,L,3-5jt,0
1198,20,L,5-10jt,0
1199,36,L,1-3jt,1
1200,28,L,5-10jt,0
1201,17,L,3-5jt,4
1202,30,L,3-5jt,4
1203,22,L,5-10jt,3
1204,56,P,3-5jt,6
1205,28,L,1-3jt,2
1206,55,L,1-3jt,3
1207,59,L,5-10jt,3
1208,34,P,5-10jt,6
1209,47,L,3-5jt,6
1210,43,P,5-10jt,5
1211,38,L,3-5jt,2
1212,39,P,3-5jt,1
1213,28,P,5-10jt,1
1214,51,P,3-5jt,1
1215,52,L,1-3jt,4
1216,33,L,1-3jt,5
1217,30,L,3-5jt,6
1218,39,P,5-10jt,2
1219,18,L,3-5jt,3
1220,43,L,1-3jt,1
1221,44,P,5-10jt,2
1222,53,P,3-5jt,2
1223,44,P,3-5jt,2
1224,22,P,1-3jt,1
1225,50,P,1-3jt,4
1226,21,P,3-5jt,2
1227,52,P,3-5jt,3
1228,29,L,1-3jt,5
1229,37,P,1-3jt,3
1230,46,L,5-10jt,2
1231,18,P,3-5jt,0
1232,30,P,3-5jt,0
1233,54,L,5-10jt,6
1234,46,L,1-3jt,4
1235,38,L,1-3jt,0
1236,48,L,5-10jt,1
1237,38,L,3-5jt,0
1238,31,L,1-3jt,2
1239,44,P,3-5jt,5
1240,26,L,5-10jt,1
1241,19,P,1-3jt,1
1242,29,P,5-10jt,6
1243,25,P,5-10jt,4
1244,30,P,5-10jt,4
1245,56,L,1-3jt,5
1246,59,P,3-5jt,5
1247,46,P,1-3jt,4
1248,36,L,1-3jt,0
1249,17,P,3-5jt,1
1250,54,L,5-10jt,4
1251,56,P,3-5jt,3
1252,56,L,1-3jt,6
1253,43,P,1-3jt,5
1254,57,L,3-5jt,6
1255,38,L,3-5jt,0
1256,23,P,3-5jt,3
1257,31,P,3-5jt,6
1258,20,L,3-5jt,1
1259,21,L,3-5jt,3
1260,40,P,5-10jt,3
1261,30,P,5-10jt,3
1262,47,P,5-10jt,0
1263,31,L,1-3jt,5
1264,37,P,1-3jt,6
1265,44,L,3-5jt,4
1266,49,L,5-10jt,3
1267,33,L,1-3jt,5
1268,28,P,5-10jt,4
1269,58,P,3-5jt,2
1270,21,P,1-3jt,3
1271,20,P,1-3jt,2
1272,60,L,5-10jt,3
1273,38,L,5-10jt,6
1274,34,L,1-3jt,0
1275,33,P,3-5jt,0
1276,57,P,1-3jt,4
1277,28,L,5-10jt,6
1278,51,L,1-3jt,2
1279,43,P,1-3jt,2
1280,18,L,5-10jt,2
1281,22,P,5-10jt,1
1282,45,L,1-3jt,0
1283,40,L,1-3jt,6
1284,34,P,5-10jt,6
1285,42,P,3-5jt,3
1286,49,L,5-10jt,3
1287,41,P,1-3jt,4
1288,56,P,3-5jt,0
1289,33,L,3-5jt,5
1290,42,L,5-10jt,6
1291,28,P,3-5jt,1
1292,39,P,5-10jt,3
1293,42,P,3-5jt,4
1294,55,L,5-10jt,3
1295,60,P,3-5jt,0
1296,42,L,1-3jt,6
1297,47,P,5-10jt,5
1298,60,P,3-5jt,1
1299,45,L,3-5jt,5
1300,49,L,3-5jt,5
1301,45,L,3-5jt,2
1302,57,P,5-10jt,6
1303,46,P,3-5jt,1
1304,40,L,5-10jt,0
1305,18,P,3-5jt,3
1306,55,L,1-3jt,5
1307,49,L,3-5jt,5
1308,40,L,5-10jt,2
1309,21,P,1-3jt,2
1310,23,L,1-3jt,1
1311,53,P,3-5jt,4
1312,44,P,5-10jt,3
1313,59,P,1-3jt,5
1314,26,L,1-3jt,4
1315,35,P,3-5jt,5
1316,21,P,1-3jt,3
1317,32,P,1-3jt,6
1318,47,P,1-3jt,3
1319,59,P,5-10jt,3
1320,46,P,3-5jt,3
1321,18,P,5-10jt,1
1322,43,P,1-3jt,3
1323,35,P,1-3jt,1
1324,35,P,1-3jt,1
1325,34,L,1-3jt,1
1326,27,P,5-10jt,1
1327,38,P,5-10jt,4
1328,33,P,5-10jt,5
1329,30,P,3-5jt,2
1330,23,P,5-10jt,0
1331,22,L,3-5jt,0
1332,49,L,5-10jt,1
1333,50,P,1-3jt,6
1334,33,P,1-3jt,1
1335,28,L,5-10jt,5
1336,43,L,1-3jt,3
1337,57,L,1-3jt,0
1338,30,P,1-3jt,0
1339,18,P,3-5jt,3
1340,39,L,5-10jt,0
1341,60,L,3-5jt,0
1342,34,P,3-5jt,6
1343,50,P,1-3jt,0
1344,43,L,5-10jt,3
1345,43,P,3-5jt,0
1346,55,P,5-10jt,2
1347,55,L,1-3jt,6
1348,18,L,5-10jt,1
1349,51,L,5-10jt,0
1350,41,L,3-5jt,3
1351,39,L,3-5jt,1
1352,46,L,3-5jt,2
1353,37,L,1-3jt,2
1354,17,L,3-5jt,2
1355,43,L,1-3jt,5
1356,33,L,5-10jt,5
1357,42,L,1-3jt,0
1358,48,P,5-10jt,2
1359,48,P,5-10jt,3
1360,24,P,5-10jt,1
1361,21,P,5-10jt,1
1362,35,P,3-5jt,6
1363,24,P,3-5jt,3
1364,36,P,1-3jt,5
1365,23,L,5-10jt,4
1366,22,L,3-5jt,4
1367,47,L,3-5jt,4
1368,29,P,3-5jt,3
1369,22,P,3-5jt,1
1370,29,P,3-5jt,1
1371,19,L,5-10jt,5
1372,50,P,1-3jt,3
1373,60,L,3-5jt,2
1374,31,L,3-5jt,2
1375,38,P,5-10jt,0
1376,59,P,5-10jt,6
1377,59,L,1-3jt,2
1378,52,P,5-10jt,4
1379,52,P,3-5jt,1
1380,25,L,3-5jt,0
1381,26,P,5-10jt,0
1382,51,P,3-5jt,1
1383,48,P,1-3jt,1
1384,53,P,5-10jt,5
1385,38,L,5-10jt,1
1386,29,P,1-3jt,0
1387,53,P,5-10jt,3
1388,48,L,5-10jt,4
1389,56,P,5-10jt,5
1390,24,P,1-3jt,2
1391,19,P,3-5jt,6
1392,42,L,3-5jt,5
1393,40,L,3-5jt,0
1394,21,P,3-5jt,0
1395,34,L,1-3jt,1
1396,22,L,1-3jt,3
1397,18,L,1-3jt,5
1398,35,L,3-5jt,6
1399,47,P,3-5jt,6
1400,58,P,1-3jt,2
1401,51,L,3-5jt,0
1402,55,P,5-10jt,3
1403,43,L,5-10jt,2
1404,25,L,1-3jt,6
1405,57,L,5-10jt,6
1406,29,L,1-3jt,3
1407,43,L,5-10jt,5
1408,60,L,3-5jt,6
1409,47,P,3-5jt,0
1410,30,P,5-10jt,2
1411,31,L,3-5jt,4
1412,44,P,1-3jt,5
1413,21,L,3-5jt,4
1414,27,L,1-3jt,5
1415,18,P,3-5jt,0
1416,17,P,1-3jt,6
1417,24,P,1-3jt,6
1418,25,P,5-10jt,1
1419,53,L,3-5jt,1
1420,24,L,5-10jt,4
1421,20,L,3-5jt,4
1422,23,P,3-5jt,6
1423,49,L,5-10jt,4
1424,47,P,1-3jt,4
1425,24,P,3-5jt,1
1426,32,P,5-10jt,0
1427,28,L,5-10jt,2
1428,46,P,1-3jt,6
1429,31,L,3-5jt,2
1430,53,L,3-5jt,0
1431,18,P,3-5jt,0
1432,19,P,5-10jt,0
1433,38,L,3-5jt,2
1434,46,L,3-5jt,6
1435,20,L,3-5jt,6
1436,23,P,3-5jt,6
1437,45,L,3-5jt,0
1438,17,P,1-3jt,3
1439,57,P,1-3jt,5
1440,32,L,5-10jt,4
1441,40,P,1-3jt,1
1442,30,P,3-5jt,1
1443,41,P,5-10jt,4
1444,34,P,3-5jt,5
1445,35,P,5-10jt,4
1446,29,L,1-3jt,5
1447,48,L,5-10jt,3
1448,20,L,5-10jt,5
1449,35,L,5-10jt,3
1450,59,L,1-3jt,2
1451,18,L,5-10jt,3
1452,57,L,3-5jt,6
1453,29,P,3-5jt,0
1454,25,L,5-10jt,6
1455,18,L,5-10jt,5
1456,58,L,5-10jt,5
1457,42,P,3-5jt,2
1458,26,L,5-10jt,1
1459,20,L,1-3jt,1
1460,39,L,1-3jt,5
1461,58,L,1-3jt,3
1462,22,L,3-5jt,5
1463,38,P,5-10jt,5
1464,29,P,1-3jt,2
1465,43,P,5-10jt,6
1466,20,L,5-10jt,4
1467,51,L,5-10jt,3
1468,40,P,1-3jt,3
1469,28,L,1-3jt,4
1470,27,L,5-10jt,1
1471,53,P,1-3jt,6
1472,48,P,5-10jt,3
1473,34,P,5-10jt,4
1474,18,P,5-10jt,0
1475,29,P,3-5jt,1
1476,59,P,1-3jt,6
1477,29,L,1-3jt,1
1478,47,L,3-5jt,6
1479,25,P,5-10jt,3
1480,45,L,3-5jt,6
1481,41,P,1-3jt,6
1482,48,P,1-3jt,1
1483,19,L,1-3jt,6
1484,32,L,5-10jt,3
1485,44,L,3-5jt,6
1486,37,P,5-10jt,5
1487,47,P,3-5jt,1
1488,28,L,1-3jt,1
1489,26,P,3-5jt,5
1490,55,P,5-10jt,1
1491,22,L,1-3jt,6
1492,20,L,1-3jt,6
1493,25,P,1-3jt,6
1494,40,L,3-5jt,6
1495,29,P,1-3jt,3
1496,28,L,1-3jt,3
1497,37,L,1-3jt,0
1498,34,L,1-3jt,3
1499,27,P,5-10jt,1
1500,43,P,5-10jt,4
1501,40,L,3-5jt,0
1502,50,P,1-3jt,5
1503,28,L,3-5jt,0
1504,17,P,3-5jt,6
1505,33,P,5-10jt,1
1506,40,P,3-5jt,2
1507,60,L,3-5jt,2
1508,50,L,5-10jt,6
1509,43,L,1-3jt,5
1510,50,L,3-5jt,2
1511,32,L,1-3jt,1
1512,35,L,5-10jt,0
1513,38,L,1-3jt,6
1514,38,L,5-10jt,0
1515,30,L,1-3jt,2
1516,37,P,1-3jt,4
1517,56,P,3-5jt,6
1518,33,L,5-10jt,6
1519,29,P,5-10jt,6
1520,18,P,3-5jt,6
1521,55,P,3-5jt,2
1522,38,P,5-10jt,1
1523,17,L,3-5jt,5
1524,44,P,3-5jt,6
1525,23,L,1-3jt,1
1526,30,P,3-5jt,5
1527,19,L,5-10jt,3
1528,56,P,5-10jt,3
1529,41,L,1-3jt,6
1530,56,L,1-3jt,4
1531,17,P,1-3jt,0
1532,27,P,1-3jt,4
1533,59,L,1-3jt,1
1534,34,L,3-5jt,0
1535,59,L,1-3jt,1
1536,31,L,3-5jt,5
1537,27,P,3-5jt,0
1538,38,L,1-3jt,0
1539,38,L,3-5jt,1
1540,27,L,1-3jt,2
1541,25,P,1-3jt,6
1542,54,L,1-3jt,2
1543,44,P,3-5jt,2
1544,51,L,5-10jt,5
1545,18,L,3-5jt,4
1546,37,L,3-5jt,2
1547,23,P,5-10jt,4
1548,44,L,1-3jt,3
1549,45,L,3-5jt,3
1550,34,P,5-10jt,2
1551,39,L,1-3jt,4
1552,29,L,3-5jt,1
1553,45,P,1-3jt,2
1554,46,P,3-5jt,4
1555,47,P,5-10jt,3
1556,60,L,3-5jt,3
1557,45,L,5-10jt,2
1558,18,P,5-10jt,1
1559,49,L,5-10jt,1
1560,23,P,3-5jt,1
1561,30,L,1-3jt,3
1562,41,L,1-3jt,6
1563,26,P,1-3jt,6
1564,34,P,5-10jt,5
1565,52,P,5-10jt,5
1566,45,L,5-10jt,1
1567,20,L,3-5jt,6
1568,55,P,3-5jt,2
1569,21,P,5-10jt,0
1570,17,P,3-5jt,3
1571,27,P,3-5jt,3
1572,41,L,3-5jt,2
1573,41,L,3-5jt,1
1574,50,P,3-5jt,4
1575,47,L,3-5jt,6
1576,21,L,1-3jt,5
1577,43,P,1-3jt,1
1578,27,P,1-3jt,1
1579,59,L,3-5jt,1
1580,44,L,1-3jt,0
1581,54,L,5-10jt,2
1582,28,L,5-10jt,0
1583,28,P,5-10jt,5
1584,26,P,3-5jt,5
1585,33,P,1-3jt,4
1586,38,L,1-3jt,5
1587,25,L,5-10jt,4
1588,25,P,1-3jt,5
1589,54,P,3-5jt,4
1590,42,L,3-5jt,5
1591,30,P,5-10jt,3
1592,43,P,5-10jt,6
1593,39,P,3-5jt,2
1594,32,L,1-3jt,6
1595,40,L,1-3jt,4
1596,28,L,5-10jt,6
1597,29,L,1-3jt,0
1598,51,L,5-10jt,1
1599,48,L,3-5jt,3
1600,20,L,3-5jt,5
1601,53,L,1-3jt,1
1602,49,L,1-3jt,0
1603,54,P,5-10jt,1
1604,39,L,5-10jt,3
1605,33,L,1-3jt,4
1606,53,P,1-3jt,2
1607,51,L,3-5jt,3
1608,43,P,5-10jt,0
1609,40,P,5-10jt,1
1610,45,P,1-3jt,1
1611,39,P,1-3jt,3
1612,56,P,3-5jt,0
1613,23,P,5-10jt,6
1614,48,L,3-5jt,2
1615,41,P,3-5jt,4
1616,51,L,1-3jt,6
1617,40,L,1-3jt,2
1618,59,L,3-5jt,4
1619,57,P,3-5jt,4
1620,58,L,1-3jt,6
1621,42,L,1-3jt,4
1622,58,L,1-3jt,6
1623,52,P,5-10jt,2
1624,40,P,3-5jt,5
1625,52,L,1-3jt,0
1626,32,L,3-5jt,0
1627,29,L,3-5jt,5
1628,42,P,5-10jt,4
1629,43,P,1-3jt,3
1630,30,L,1-3jt,6
1631,18,P,1-3jt,5
1632,37,P,1-3jt,3
1633,55,L,3-5jt,2
1634,53,P,5-10jt,0
1635,27,P,3-5jt,5
1636,37,L,5-10jt,4
1637,31,L,3-5jt,5
1638,29,P,1-3jt,5
1639,51,P,3-5jt,4
1640,37,L,3-5jt,4
1641,60,L,1-3jt,0
1642,31,L,3-5jt,3
1643,44,P,3-5jt,3
1644,31,P,3-5jt,3
1645,46,L,1-3jt,3
1646,42,L,5-10jt,3
1647,58,P,5-10jt,5
1648,24,L,5-10jt,3
1649,37,P,5-10jt,1
1650,42,P,1-3jt,0
1651,50,P,3-5jt,0
1652,54,L,5-10jt,1
1653,54,P,1-3jt,5
1654,53,P,5-10jt,6
1655,52,L,5-10jt,0
1656,36,P,3-5jt,1
1657,44,P,5-10jt,2
1658,17,L,5-10jt,0
1659,54,L,1-3jt,2
1660,58,L,3-5jt,1
1661,52,L,3-5jt,1
1662,24,P,3-5jt,6
1663,58,L,3-5jt,5
1664,60,L,3-5jt,2
1665,49,L,5-10jt,6
1666,38,P,3-5jt,2
1667,31,P,3-5jt,5
1668,43,L,1-3jt,5
1669,17,P,5-10jt,2
1670,17,P,5-10jt,3
1671,22,L,1-3jt,5
1672,58,P,1-3jt,6
1673,29,P,3-5jt,5
1674,34,P,5-10jt,3
1675,45,L,3-5jt,0
1676,38,L,5-10jt,2
1677,44,L,3-5jt,5
1678,45,L,3-5jt,0
1679,20,P,3-5jt,6
1680,19,L,5-10jt,1
1681,57,P,5-10jt,0
1682,21,P,5-10jt,4
1683,24,P,3-5jt,1
1684,21,P,1-3jt,2
1685,57,L,5-10jt,3
1686,22,P,1-3jt,2
1687,49,P,3-5jt,5
1688,18,P,5-10jt,3
1689,22,L,1-3jt,2
1690,26,L,5-10jt,2
1691,43,P,5-10jt,3
1692,32,P,3-5jt,2
1693,45,L,5-10jt,4
1694,18,L,5-10jt,0
1695,31,L,5-10jt,4
1696,27,L,1-3jt,1
1697,33,P,1-3jt,4
1698,49,L,5-10jt,2
1699,51,L,1-3jt,4
1700,20,L,3-5jt,6
1701,50,P,3-5jt,1
1702,39,L,3-5jt,4
1703,26,P,3-5jt,0
1704,33,P,5-10jt,2
1705,27,L,1-3jt,4
1706,32,P,3-5jt,0
1707,43,P,1-3jt,4
1708,17,L,3-5jt,2
1709,35,P,3-5jt,0
1710,43,L,1-3jt,3
1711,24,P,3-5jt,1
1712,53,L,1-3jt,0
1713,34,P,3-5jt,6
1714,48,P,3-5jt,1
1715,47,P,1-3jt,5
1716,51,L,5-10jt,3
1717,44,L,1-3jt,2
1718,48,P,3-5jt,5
1719,59,L,5-10jt,5
1720,46,L,3-5jt,2
1721,34,P,1-3jt,3
1722,35,L,3-5jt,3
1723,44,P,1-3jt,6
1724,37,L,3-5jt,6
1725,22,L,1-3jt,3
1726,38,L,5-10jt,3
1727,21,L,1-3jt,0
1728,30,L,3-5jt,6
1729,55,P,5-10jt,2
1730,50,L,3-5jt,1
1731,53,L,5-10jt,2
1732,26,P,5-10jt,1
1733,24,L,1-3jt,5
1734,25,L,3-5jt,2
1735,20,P,1-3jt,6
1736,47,L,3-5jt,4
1737,26,P,1-3jt,3
1738,33,P,5-10jt,0
1739,27,L,3-5jt,4
1740,26,P,1-3jt,5
1741,53,L,1-3jt,0
1742,23,L,3-5jt,1
1743,44,P,1-3jt,6
1744,48,P,3-5jt,3
1745,22,P,3-5jt,1
1746,51,L,3-5jt,4
1747,55,L,5-10jt,3
1748,43,L,1-3jt,6
1749,48,L,1-3jt,4
1750,28,P,1-3jt,1
1751,17,P,5-10jt,4
1752,24,L,3-5jt,5
1753,30,P,5-10jt,0
1754,60,P,1-3jt,0
1755,19,L,3-5jt,5
1756,30,L,1-3jt,6
1757,36,P,5-10jt,5
1758,52,L,3-5jt,5
1759,43,P,5-10jt,2
1760,59,P,5-10jt,2
1761,41,P,1-3jt,5
1762,35,P,3-5jt,6
1763,33,L,3-5jt,1
1764,20,P,3-5jt,5
1765,30,L,1-3jt,5
1766,37,L,3-5jt,3
1767,33,L,1-3jt,3
1768,60,P,5-10jt,6
1769,34,P,3-5jt,2
1770,47,P,5-10jt,4
1771,34,P,5-10jt,0
1772,45,P,1-3jt,3
1773,55,P,1-3jt,0
1774,30,P,1-3jt,3
1775,24,P,3-5jt,2
1776,59,L,3-5jt,3
1777,33,P,5-10jt,0
1778,31,L,3-5jt,3
1779,18,L,5-10jt,3
1780,25,L,1-3jt,6
1781,59,L,1-3jt,6
1782,18,P,1-3jt,0
1783,29,L,3-5jt,2
1784,49,L,5-10jt,5
1785,35,L,5-10jt,0
1786,38,L,3-5jt,1
1787,48,L,1-3jt,5
1788,45,P,1-3jt,4
1789,20,P,5-10jt,6
1790,58,P,5-10jt,4
1791,43,P,1-3jt,3
1792,27,P,1-3jt,2
1793,54,L,3-5jt,1
1794,23,L,1-3jt,5
1795,29,P,5-10jt,4
1796,55,P,3-5jt,4
1797,23,L,5-10jt,4
1798,20,P,3-5jt,6
1799,25,L,5-10jt,5
1800,50,L,5-10jt,3
1801,23,P,3-5jt,1
1802,25,P,5-10jt,2
1803,59,L,3-5jt,6
1804,55,P,3-5jt,3
1805,34,P,5-10jt,1
1806,42,P,3-5jt,4
1807,59,L,1-3jt,1
1808,58,P,1-3jt,3
1809,38,P,5-10jt,5
1810,45,L,5-10jt,5
1811,26,P,3-5jt,1
1812,21,L,1-3jt,4
1813,21,L,3-5jt,0
1814,34,P,1-3jt,1
1815,51,P,1-3jt,2
1816,35,L,3-5jt,5
1817,51,P,1-3jt,3
1818,59,P,5-10jt,4
1819,27,L,5-10jt,3
1820,32,P,3-5jt,3
1821,35,L,5-10jt,4
1822,48,P,5-10jt,4
1823,19,L,3-5jt,6
1824,19,L,3-5jt,4
1825,51,L,5-10jt,3
1826,33,P,5-10jt,5
1827,27,P,3-5jt,4
1828,43,P,5-10jt,5
1829,54,P,3-5jt,3
1830,43,L,1-3jt,3
1831,26,P,1-3jt,2
1832,38,P,3-5jt,5
1833,60,P,3-5jt,1
1834,52,P,1-3jt,3
1835,18,L,1-3jt,1
1836,55,P,3-5jt,0
1837,56,L,3-5jt,2
1838,50,P,3-5jt,3
1839,18,P,1-3jt,3
1840,17,P,3-5jt,2
1841,20,L,3-5jt,6
1842,28,P,1-3jt,0
1843,42,P,5-10jt,5
1844,60,L,1-3jt,0
1845,27,P,3-5jt,6
1846,57,L,1-3jt,0
1847,27,L,1-3jt,0
1848,23,L,3-5jt,3
1849,54,P,5-10jt,4
1850,43,P,5-10jt,0
1851,35,P,1-3jt,0
1852,34,P,3-5jt,2
1853,59,P,3-5jt,6
1854,52,L,5-10jt,0
1855,39,L,3-5jt,2
1856,49,L,3-5jt,5
1857,21,L,3-5jt,3
1858,24,P,1-3jt,4
1859,38,L,1-3jt,0
1860,60,L,1-3jt,6
1861,55,P,3-5jt,1
1862,60,P,5-10jt,0
1863,51,P,5-10jt,3
1864,52,L,3-5jt,2
1865,38,P,3-5jt,2
1866,57,L,3-5jt,2
1867,28,L,5-10jt,3
1868,24,L,5-10jt,4
1869,48,P,1-3jt,1
1870,47,P,1-3jt,3
1871,44,L,5-10jt,2
1872,31,P,5-10jt,1
1873,24,L,1-3jt,1
1874,18,P,1-3jt,4
1875,31,P,5-10jt,5
1876,20,P,1-3jt,0
1877,56,P,5-10jt,3
1878,52,L,3-5jt,5
1879,43,P,1-3jt,4
1880,49,L,3-5jt,0
1881,31,L,5-10jt,3
1882,43,L,3-5jt,1
1883,47,P,3-5jt,0
1884,40,L,5-10jt,5
1885,57,L,3-5jt,3
1886,51,P,5-10jt,2
1887,29,L,3-5jt,5
1888,25,P,1-3jt,2
1889,58,P,1-3jt,0
1890,59,P,3-5jt,2
1891,58,P,5-10jt,6
1892,50,L,1-3jt,6
1893,60,P,3-5jt,5
1894,60,L,5-10jt,4
1895,33,L,1-3jt,5
1896,52,L,5-10jt,5
1897,20,P,5-10jt,5
1898,18,P,3-5jt,5
1899,56,L,3-5jt,2
1900,53,P,3-5jt,5
1901,48,P,5-10jt,1
1902,55,P,1-3jt,2
1903,58,P,3-5jt,0
1904,37,L,1-3jt,4
1905,20,P,1-3jt,0
1906,28,L,3-5jt,0
1907,54,P,5-10jt,6
1908,35,P,5-10jt,1
1909,29,L,5-10jt,6
1910,36,P,5-10jt,4
1911,26,P,1-3jt,2
1912,57,L,3-5jt,0
1913,23,P,1-3jt,4
1914,59,L,1-3jt,1
1915,41,P,5-10jt,5
1916,38,P,5-10jt,4
1917,59,L,3-5jt,6
1918,39,L,3-5jt,1
1919,26,P,3-5jt,1
1920,49,P,1-3jt,6
1921,49,L,5-10jt,4
1922,28,L,1-3jt,6
1923,55,L,1-3jt,0
1924,48,P,3-5jt,6
1925,53,L,1-3jt,6
1926,54,P,3-5jt,6
1927,45,P,1-3jt,4
