,Usia,Gender,Gaji,Jumlah-Anak
996,21,P,5-10jt,6
997,42,P,5-10jt,1
998,27,L,1-3jt,4
999,59,L,5-10jt,0
1000,19,P,1-3jt,1
1001,27,L,3-5jt,4
1002,59,L,1-3jt,0
1003,36,P,1-3jt,3
1004,17,P,5-10jt,4
1005,45,P,1-3jt,0
1006,56,L,3-5jt,3
1007,55,P,5-10jt,3
1008,32,P,5-10jt,3
1009,51,P,1-3jt,1
1010,18,P,1-3jt,1
1011,17,L,5-10jt,0
1012,31,L,1-3jt,2
1013,36,L,5-10jt,5
1014,46,P,3-5jt,6
1015,37,L,3-5jt,3
1016,38,P,3-5jt,1
1017,19,L,1-3jt,2
1018,46,P,5-10jt,5
1019,21,P,1-3jt,0
1020,34,L,5-10jt,1
1021,33,P,1-3jt,3
1022,51,P,5-10jt,3
1023,25,L,1-3jt,5
1024,26,P,1-3jt,1
1025,35,P,3-5jt,2
1026,17,P,3-5jt,6
1027,31,P,5-10jt,3
1028,58,L,3-5jt,3
1029,20,P,1-3jt,4
1030,32,L,5-10jt,5
1031,30,L,5-10jt,3
1032,28,P,1-3jt,1
1033,50,P,3-5jt,0
1034,46,P,5-10jt,4
1035,47,L,5-10jt,6
1036,45,P,1-3jt,3
1037,38,L,3-5jt,5
1038,31,P,5-10jt,4
1039,25,P,1-3jt,1
1040,50,L,5-10jt,2
1041,35,P,1-3jt,0
1042,35,L,3-5jt,2
1043,55,L,3-5jt,6
1044,34,P,5-10jt,1
1045,38,L,5-10jt,2
1046,18,L,5-10jt,6
1047,18,P,3-5jt,0
1048,41,P,5-10jt,3
1049,21,L,3-5jt,1
1050,22,L,5-10jt,6
1051,21,L,1-3jt,4
1052,32,L,1-3jt,4
1053,36,P,3-5jt,2
1054,27,P,3-5jt,4
1055,52,P,1-3jt,4
1056,48,L,3-5jt,0
1057,44,L,3-5jt,2
1058,58,L,1-3jt,2
1059,26,P,5-10jt,4
1060,50,L,3-5jt,1
1061,45,L,1-3jt,6
1062,54,L,5-10jt,5
1063,55,P,5-10jt,5
1064,57,P,1-3jt,3
1065,46,P,3-5jt,4
1066,56,L,5-10jt,3
1067,54,L,5-10jt,3
1068,44,P,5-10jt,6
1069,44,L,1-3jt,5
1070,29,P,5-10jt,1
1071,25,L,5-10jt,1
1072,38,L,1-3jt,2
1073,56,L,1-3jt,1
1074,31,P,5-10jt,0
1075,46,P,5-10jt,0
1076,27,L,5-10jt,1
1077,55,P,1-3jt,3
1078,26,P,1-3jt,5
1079,29,L,5-10jt,5
1080,39,L,5-10jt,6
1081,31,L,3-5jt,4
1082,21,P,3-5jt,0
1083,41,L,3-5jt,1
1084,53,P,3-5jt,2
1085,38,L,1-3jt,5
1086,24,P,5-10jt,4
1087,39,L,1-3jt,4
1088,52,P,1-3jt,4
1089,43,L,1-3jt,5
1090,27,P,3-5jt,5
1091,40,L,1-3jt,6
1092,20,L,3-5jt,6
1093,46,L,3-5jt,0
1094,22,P,3-5jt,1
1095,32,P,1-3jt,0
1096,24,P,3-5jt,5
1097,39,P,3-5jt,2
1098,25,P,5-10jt,5
1099,30,P,1-3jt,0
1100,50,P,3-5jt,4
1101,28,L,3-5jt,3
1102,23,P,5-10jt,0
1103,43,L,5-10jt,0
1104,51,L,5-10jt,5
1105,40,P,5-10jt,5
1106,30,P,3-5jt,0
1107,51,P,1-3jt,4
1108,56,P,5-10jt,3
1109,52,L,1-3jt,5
1110,27,P,3-5jt,5
1111,25,P,1-3jt,3
1112,45,P,3-5jt,1
1113,49,L,1-3jt,1
1114,43,P,1-3jt,4
1115,56,P,1-3jt,4
1116,33,L,3-5jt,1
1117,18,P,3-5jt,5
1118,22,L,1-3jt,1
1119,55,P,5-10jt,4
1120,50,L,5-10jt,0
1121,48,P,3-5jt,3
1122,48,P,5-10jt,1
1123,46,P,1-3jt,5
1124,54,P,3-5jt,1
1125,42,P,1-3jt,6
1126,22,L,3-5jt,2
1127,56,P,1-3jt,2
1128,49,P,1-3jt,1
1129,41,L,1-3jt,1
1130,52,P,5-10jt,6
1131,19,P,3-5jt,3
1132,42,P,5-10jt,2
1133,60,P,3-5jt,3
1134,35,L,3-5jt,5
1135,20,L,5-10jt,6
1136,29,P,3-5jt,2
1137,32,L,3-5jt,2
1138,46,P,5-10jt,5
1139,25,L,3-5jt,6
1140,45,P,1-3jt,5
1141,24,P,5-10jt,5
1142,47,L,5-10jt,2
1143,50,L,5-10jt,2
1144,44,P,3-5jt,0
1145,48,L,1-3jt,2
1146,60,P,3-5jt,6
1147,31,P,3-5jt,2
1148,36,L,5-10jt,3
1149,34,P,3-5jt,5
1150,34,L,3-5jt,0
1151,24,L,1-3jt,3
1152,23,P,1-3jt,6
1153,19,L,5-10jt,6
1154,48,P,5-10jt,6
1155,57,P,5-10jt,0
1156,17,P,1-3jt,5
1157,41,P,1-3jt,3
1158,21,L,5-10jt,2
1159,46,L,3-5jt,2
1160,33,P,1-3jt,5
1161,39,L,3-5jt,6
1162,27,P,5-10jt,2
1163,58,P,3-5jt,3
1164,50,P,5-10jt,0
1165,39,P,1-3jt,4
1166,26,L,3-5jt,0
1167,44,L,3-5jt,2
1168,28,P,3-5jt,1
1169,22,P,5-10jt,0
1170,25,L,1-3jt,0
1171,45,L,3-5jt,4
1172,56,P,5-10jt,3
1173,22,P,5-10jt,5
1174,54,L,3-5jt,2
1175,46,L,3-5jt,1
1176,25,L,3-5jt,2
1177,28,P,5-10jt,5
1178,59,P,1-3jt,6
1179,30,P,3-5jt,4
1180,37,P,5-10jt,3
1181,38,L,5-10jt,5
1182,27,L,1-3jt,1
1183,60,P,1-3jt,3
1184,50,P,3-5jt,1
1185,59,P,1-3jt,1
1186,25,L,5-10jt,3
1187,49,L,1-3jt,3
1188,17,P,5-10jt,6
1189,34,P,1-3jt,3
1190,51,L,1-3jt,6
1191,54,P,5-10jt,0
1192,47,L,5-10jt,5
1193,34,L,5-10jt,5
1194,44,L,5-10jt,1
1195,20,P,5-10jt,1
1196,18,P,3-5jt,6
1197,20,P,3-5jt,5
1198,23,L,1-3jt,2
1199,28,L,1-3jt,0
1200,19,L,1-3jt,2
1201,41,P,5-10jt,1
1202,59,L,5-10jt,6
1203,20,P,3-5jt,5
1204,19,L,1-3jt,4
1205,26,P,1-3jt,0
1206,19,P,5-10jt,4
1207,27,P,5-10jt,5
1208,18,L,3-5jt,3
1209,38,L,3-5jt,0
1210,21,L,3-5jt,0
1211,58,P,5-10jt,4
1212,41,L,1-3jt,5
1213,18,L,5-10jt,3
1214,57,P,3-5jt,6
1215,31,P,5-10jt,5
1216,22,L,5-10jt,5
1217,19,L,1-3jt,2
1218,36,L,1-3jt,6
1219,20,P,1-3jt,4
1220,48,L,1-3jt,6
1221,28,P,1-3jt,1
1222,18,L,3-5jt,1
1223,28,P,5-10jt,5
1224,52,L,5-10jt,3
1225,19,P,1-3jt,0
1226,21,P,3-5jt,5
1227,36,L,1-3jt,2
1228,30,P,3-5jt,3
1229,33,L,5-10jt,2
1230,25,P,5-10jt,0
1231,28,P,3-5jt,1
1232,56,P,1-3jt,1
1233,30,L,3-5jt,5
1234,34,P,5-10jt,1
1235,53,P,1-3jt,2
1236,58,P,5-10jt,1
1237,24,P,1-3jt,2
1238,59,L,3-5jt,3
1239,38,L,5-10jt,5
1240,28,P,3-5jt,1
1241,18,P,1-3jt,4
1242,33,P,1-3jt,1
1243,19,L,1-3jt,4
1244,17,P,3-5jt,3
1245,35,L,1-3jt,0
1246,44,P,5-10jt,0
1247,29,P,1-3jt,4
1248,57,L,3-5jt,4
1249,22,L,3-5jt,5
1250,37,L,3-5jt,6
1251,22,P,3-5jt,5
1252,54,L,5-10jt,1
1253,42,L,5-10jt,1
1254,41,P,1-3jt,1
1255,34,P,5-10jt,6
1256,21,P,3-5jt,0
1257,17,P,1-3jt,3
1258,60,P,3-5jt,0
1259,49,L,5-10jt,4
1260,33,L,3-5jt,2
1261,18,L,1-3jt,3
1262,30,P,1-3jt,0
1263,26,L,3-5jt,0
1264,50,L,1-3jt,3
1265,40,P,5-10jt,6
1266,30,P,1-3jt,1
1267,27,P,5-10jt,0
1268,52,P,3-5jt,2
1269,46,P,3-5jt,6
1270,38,L,3-5jt,2
1271,49,L,1-3jt,0
1272,27,L,5-10jt,0
1273,31,P,3-5jt,5
1274,19,P,1-3jt,0
1275,32,L,5-10jt,3
1276,53,P,1-3jt,3
1277,43,P,5-10jt,0
1278,30,L,1-3jt,5
1279,43,L,1-3jt,5
1280,22,L,3-5jt,6
1281,40,L,1-3jt,4
1282,35,P,1-3jt,2
1283,39,P,3-5jt,6
1284,49,L,3-5jt,4
1285,30,L,3-5jt,1
1286,50,L,1-3jt,6
1287,58,L,5-10jt,3
1288,54,L,1-3jt,6
1289,58,P,3-5jt,1
1290,24,P,1-3jt,2
1291,39,P,3-5jt,5
1292,45,P,3-5jt,6
1293,34,P,5-10jt,0
1294,29,L,3-5jt,0
1295,53,P,3-5jt,0
1296,55,P,3-5jt,5
1297,46,L,5-10jt,2
1298,40,L,3-5jt,1
1299,28,L,5-10jt,4
1300,26,P,5-10jt,5
1301,22,P,3-5jt,6
1302,47,P,1-3jt,3
1303,28,L,1-3jt,1
1304,31,P,1-3jt,2
1305,45,P,3-5jt,3
1306,36,L,5-10jt,4
1307,21,P,3-5jt,0
1308,34,L,5-10jt,2
1309,28,P,5-10jt,0
1310,40,L,5-10jt,1
1311,27,P,1-3jt,6
1312,17,P,1-3jt,0
1313,24,L,3-5jt,6
1314,48,L,3-5jt,5
1315,30,P,3-5jt,5
1316,50,P,3-5jt,4
1317,52,L,5-10jt,6
1318,58,L,3-5jt,5
1319,58,L,5-10jt,0
1320,45,L,5-10jt,0
1321,32,L,5-10jt,4
1322,35,P,1-3jt,6
1323,18,P,1-3jt,6
1324,43,L,5-10jt,5
1325,41,L,3-5jt,1
1326,34,P,1-3jt,1
1327,41,P,5-10jt,1
1328,47,L,3-5jt,3
1329,39,P,5-10jt,0
1330,50,L,5-10jt,0
1331,49,L,1-3jt,1
1332,17,P,5-10jt,2
1333,45,P,5-10jt,4
1334,42,L,3-5jt,0
1335,25,P,5-10jt,2
1336,37,L,5-10jt,2
1337,58,P,5-10jt,3
1338,17,P,1-3jt,0
1339,28,L,3-5jt,1
1340,54,L,1-3jt,6
1341,55,L,1-3jt,2
1342,44,L,3-5jt,6
1343,50,P,3-5jt,1
1344,28,L,3-5jt,4
1345,50,L,3-5jt,0
1346,17,P,1-3jt,5
1347,48,P,5-10jt,4
1348,28,L,3-5jt,2
1349,36,P,1-3jt,5
1350,27,L,3-5jt,5
1351,21,L,1-3jt,2
1352,60,L,3-5jt,4
1353,26,P,3-5jt,4
1354,43,L,5-10jt,2
1355,37,P,1-3jt,2
1356,47,P,3-5jt,6
1357,25,L,3-5jt,1
1358,24,P,5-10jt,1
1359,34,L,1-3jt,3
1360,29,L,1-3jt,5
1361,47,P,5-10jt,6
1362,46,L,5-10jt,4
1363,42,P,5-10jt,0
1364,37,P,1-3jt,1
1365,56,L,3-5jt,2
1366,19,P,5-10jt,1
1367,55,P,3-5jt,2
1368,40,L,5-10jt,3
1369,43,P,5-10jt,1
1370,48,L,1-3jt,0
1371,22,L,1-3jt,5
1372,28,P,5-10jt,4
1373,29,P,3-5jt,6
1374,47,P,3-5jt,0
1375,49,L,1-3jt,3
1376,34,P,1-3jt,5
1377,55,P,5-10jt,6
1378,56,L,5-10jt,1
1379,30,P,5-10jt,1
1380,24,P,1-3jt,0
1381,32,L,1-3jt,1
1382,31,P,1-3jt,3
1383,51,P,5-10jt,1
1384,52,L,3-5jt,6
1385,29,P,3-5jt,4
1386,23,L,5-10jt,6
1387,27,P,1-3jt,1
1388,51,P,3-5jt,2
1389,38,P,3-5jt,0
1390,42,P,5-10jt,5
1391,22,P,1-3jt,5
1392,35,L,1-3jt,5
1393,44,P,5-10jt,4
1394,26,P,3-5jt,1
1395,34,L,5-10jt,5
1396,57,P,3-5jt,3
1397,27,P,5-10jt,6
1398,35,P,5-10jt,3
1399,43,P,1-3jt,5
1400,35,L,1-3jt,4
1401,50,L,3-5jt,5
1402,34,L,3-5jt,4
1403,18,L,1-3jt,1
1404,57,P,5-10jt,6
1405,48,P,5-10jt,6
1406,51,L,3-5jt,6
1407,36,L,3-5jt,0
1408,33,L,5-10jt,4
1409,28,P,1-3jt,6
1410,23,L,3-5jt,6
1411,25,P,5-10jt,5
1412,20,P,5-10jt,0
1413,39,L,3-5jt,4
1414,17,P,5-10jt,5
1415,33,P,5-10jt,3
1416,56,L,3-5jt,1
1417,43,P,3-5jt,1
1418,31,P,1-3jt,4
1419,42,P,5-10jt,4
1420,60,P,5-10jt,2
1421,32,P,3-5jt,6
1422,51,L,3-5jt,1
1423,30,P,5-10jt,0
1424,49,P,1-3jt,5
1425,25,P,1-3jt,4
1426,26,L,1-3jt,0
1427,50,P,5-10jt,1
1428,45,L,1-3jt,6
1429,33,L,1-3jt,2
1430,42,L,3-5jt,2
1431,18,P,1-3jt,5
1432,38,P,3-5jt,4
1433,58,P,3-5jt,2
1434,50,L,3-5jt,1
1435,46,L,3-5jt,0
1436,52,L,1-3jt,2
1437,28,L,3-5jt,6
1438,52,P,5-10jt,6
1439,21,P,1-3jt,0
1440,19,L,3-5jt,3
1441,22,L,3-5jt,0
1442,38,L,1-3jt,5
1443,24,L,5-10jt,4
1444,25,L,3-5jt,3
1445,57,P,5-10jt,6
1446,23,L,5-10jt,5
1447,23,L,3-5jt,0
1448,20,L,3-5jt,6
1449,33,L,3-5jt,4
1450,52,P,3-5jt,5
1451,32,L,5-10jt,5
1452,44,P,5-10jt,5
1453,57,P,5-10jt,0
1454,26,P,1-3jt,3
1455,49,L,1-3jt,2
1456,51,P,1-3jt,2
1457,25,P,3-5jt,2
1458,56,P,3-5jt,1
1459,53,P,3-5jt,1
1460,45,P,5-10jt,1
1461,21,P,1-3jt,0
1462,23,L,5-10jt,6
1463,29,P,1-3jt,4
1464,31,P,5-10jt,1
1465,28,L,3-5jt,0
1466,45,L,5-10jt,4
1467,32,P,5-10jt,5
1468,25,P,1-3jt,5
1469,30,L,5-10jt,1
1470,29,P,5-10jt,6
1471,25,L,5-10jt,1
1472,42,P,5-10jt,5
1473,52,L,5-10jt,6
1474,23,L,5-10jt,0
1475,46,L,1-3jt,1
1476,41,P,1-3jt,5
1477,56,P,5-10jt,4
1478,22,L,3-5jt,1
1479,17,L,1-3jt,2
1480,44,P,3-5jt,0
1481,39,L,3-5jt,1
1482,53,L,5-10jt,4
1483,53,L,5-10jt,5
1484,46,L,5-10jt,2
1485,57,L,1-3jt,3
1486,28,L,3-5jt,0
1487,22,P,5-10jt,0
1488,26,L,3-5jt,2
1489,27,L,3-5jt,2
1490,17,P,5-10jt,5
1491,26,L,1-3jt,5
1492,45,L,1-3jt,6
1493,20,P,5-10jt,0
1494,19,P,3-5jt,2
1495,50,L,3-5jt,5
1496,23,L,3-5jt,6
1497,36,P,5-10jt,0
1498,46,P,3-5jt,2
1499,22,L,1-3jt,1
1500,24,P,1-3jt,1
1501,52,L,1-3jt,5
1502,25,P,1-3jt,3
1503,59,L,5-10jt,6
1504,50,P,5-10jt,1
1505,54,L,3-5jt,3
1506,58,L,1-3jt,4
1507,19,P,5-10jt,4
1508,60,P,1-3jt,1
1509,40,L,3-5jt,5
1510,45,P,5-10jt,3
1511,24,P,1-3jt,3
1512,21,P,1-3jt,2
1513,48,L,1-3jt,1
1514,49,L,1-3jt,2
1515,23,P,5-10jt,4
1516,52,L,5-10jt,2
1517,53,P,1-3jt,0
1518,60,L,5-10jt,4
1519,25,L,3-5jt,5
1520,37,P,3-5jt,4
1521,20,P,3-5jt,6
1522,44,L,1-3jt,1
1523,41,L,1-3jt,1
1524,17,L,1-3jt,3
1525,36,P,5-10jt,4
1526,44,P,3-5jt,4
1527,19,L,1-3jt,0
1528,50,P,1-3jt,2
1529,36,L,3-5jt,5
1530,31,P,1-3jt,5
1531,18,P,3-5jt,6
1532,48,L,5-10jt,4
1533,34,L,5-10jt,2
1534,37,L,1-3jt,4
1535,28,P,5-10jt,2
1536,44,P,3-5jt,2
1537,35,P,3-5jt,4
1538,52,P,3-5jt,1
1539,49,P,3-5jt,1
1540,50,P,1-3jt,4
1541,45,P,3-5jt,3
1542,22,L,1-3jt,1
1543,45,P,3-5jt,6
1544,52,P,1-3jt,5
1545,56,L,1-3jt,3
1546,24,P,1-3jt,4
1547,45,P,3-5jt,0
1548,35,P,1-3jt,1
1549,44,L,3-5jt,1
1550,25,L,1-3jt,2
1551,50,P,1-3jt,3
1552,49,L,1-3jt,0
1553,53,L,1-3jt,2
1554,36,P,1-3jt,4
1555,35,L,3-5jt,6
1556,49,P,3-5jt,3
1557,31,L,5-10jt,6
1558,56,L,3-5jt,4
1559,55,P,5-10jt,5
1560,24,P,5-10jt,1
1561,45,P,1-3jt,1
1562,17,L,1-3jt,4
1563,50,L,5-10jt,5
1564,39,P,5-10jt,5
1565,49,P,3-5jt,0
1566,46,P,1-3jt,4
1567,41,L,1-3jt,3
1568,42,L,3-5jt,1
1569,34,L,3-5jt,2
1570,26,L,5-10jt,2
1571,47,L,3-5jt,6
1572,36,P,5-10jt,4
1573,34,P,3-5jt,2
1574,56,L,5-10jt,0
1575,18,P,1-3jt,1
1576,22,L,1-3jt,4
1577,39,L,3-5jt,1
1578,29,L,1-3jt,1
1579,42,L,1-3jt,2
1580,58,P,3-5jt,6
1581,26,L,5-10jt,4
1582,58,L,5-10jt,4
1583,35,P,1-3jt,0
1584,51,P,3-5jt,3
1585,60,L,3-5jt,6
1586,36,P,3-5jt,6
1587,20,L,1-3jt,4
1588,58,P,3-5jt,0
1589,48,P,1-3jt,3
1590,58,L,3-5jt,6
1591,42,L,1-3jt,3
1592,38,P,5-10jt,0
1593,38,P,1-3jt,5
1594,18,L,3-5jt,1
1595,42,L,1-3jt,5
1596,24,L,1-3jt,4
1597,20,P,1-3jt,1
1598,22,P,3-5jt,1
1599,18,P,1-3jt,1
1600,50,P,5-10jt,6
1601,32,P,1-3jt,6
1602,53,L,5-10jt,3
1603,48,L,1-3jt,0
1604,43,L,1-3jt,1
1605,53,L,3-5jt,5
1606,41,L,1-3jt,3
1607,52,L,1-3jt,0
1608,59,L,5-10jt,3
1609,23,P,5-10jt,3
1610,40,P,5-10jt,1
1611,51,P,3-5jt,6
1612,44,L,1-3jt,2
1613,39,P,5-10jt,4
1614,29,P,5-10jt,2
1615,20,P,1-3jt,5
1616,41,P,3-5jt,3
1617,36,L,1-3jt,6
1618,51,L,3-5jt,6
1619,33,L,3-5jt,4
1620,46,L,3-5jt,1
1621,43,L,3-5jt,1
1622,45,P,3-5jt,2
1623,23,L,1-3jt,2
1624,48,L,5-10jt,4
1625,22,P,3-5jt,2
1626,53,L,1-3jt,3
1627,36,P,5-10jt,6
1628,22,P,1-3jt,3
1629,20,P,1-3jt,1
1630,56,P,1-3jt,4
1631,50,L,3-5jt,5
1632,55,L,5-10jt,1
1633,45,L,1-3jt,0
1634,26,P,1-3jt,6
1635,35,L,1-3jt,4
1636,21,L,5-10jt,2
1637,27,L,1-3jt,0
1638,40,P,3-5jt,4
1639,56,P,3-5jt,3
1640,49,L,5-10jt,1
1641,27,L,5-10jt,3
1642,58,P,3-5jt,3
1643,53,L,3-5jt,6
1644,44,L,3-5jt,1
1645,32,P,1-3jt,3
1646,29,L,3-5jt,1
1647,58,P,3-5jt,2
1648,51,L,1-3jt,2
1649,21,L,1-3jt,4
1650,34,L,1-3jt,5
1651,46,L,3-5jt,4
1652,52,L,5-10jt,6
1653,43,L,3-5jt,6
1654,22,L,5-10jt,1
1655,34,L,5-10jt,1
1656,25,P,1-3jt,5
1657,59,P,3-5jt,2
1658,58,L,3-5jt,1
1659,20,L,1-3jt,5
1660,54,L,1-3jt,1
1661,37,L,5-10jt,6
1662,55,L,1-3jt,3
1663,19,P,5-10jt,5
1664,39,L,1-3jt,2
1665,27,P,3-5jt,4
1666,19,P,3-5jt,3
1667,34,L,5-10jt,5
1668,60,L,3-5jt,2
1669,22,L,3-5jt,1
1670,53,P,3-5jt,4
1671,39,L,1-3jt,1
1672,37,P,1-3jt,0
1673,26,P,5-10jt,2
1674,59,L,5-10jt,2
1675,48,L,3-5jt,2
1676,38,P,5-10jt,3
1677,44,L,5-10jt,1
1678,36,L,3-5jt,4
1679,60,P,5-10jt,0
1680,28,P,1-3jt,6
1681,36,L,5-10jt,3
1682,43,L,5-10jt,0
1683,24,L,3-5jt,5
1684,36,P,5-10jt,5
1685,51,P,3-5jt,3
1686,48,P,5-10jt,0
1687,22,P,5-10jt,2
1688,33,P,1-3jt,1
1689,21,P,1-3jt,5
1690,25,L,1-3jt,2
1691,59,L,5-10jt,5
1692,54,L,5-10jt,5
1693,60,P,1-3jt,2
1694,45,P,5-10jt,2
1695,28,P,3-5jt,3
1696,41,P,1-3jt,2
1697,45,P,5-10jt,5
1698,43,L,3-5jt,1
1699,57,P,5-10jt,2
1700,36,P,3-5jt,6
1701,40,P,5-10jt,4
1702,41,P,3-5jt,6
1703,37,L,3-5jt,0
1704,54,P,3-5jt,6
1705,43,P,5-10jt,3
1706,26,L,1-3jt,3
1707,26,P,3-5jt,4
1708,50,P,5-10jt,5
1709,18,P,5-10jt,2
1710,34,P,1-3jt,0
1711,51,P,5-10jt,3
1712,28,P,1-3jt,0
1713,40,P,5-10jt,4
1714,35,L,5-10jt,2
1715,34,P,5-10jt,5
1716,26,L,5-10jt,0
1717,46,L,5-10jt,5
1718,50,L,1-3jt,6
1719,34,L,1-3jt,1
1720,34,P,5-10jt,2
1721,36,L,3-5jt,3
1722,48,L,3-5jt,4
1723,18,L,1-3jt,6
1724,33,P,3-5jt,2
1725,36,P,1-3jt,6
1726,56,L,5-10jt,5
1727,38,P,5-10jt,5
1728,56,L,3-5jt,3
1729,38,P,5-10jt,5
1730,50,L,5-10jt,2
1731,42,P,3-5jt,2
1732,58,P,3-5jt,5
1733,34,P,5-10jt,6
1734,57,P,1-3jt,2
1735,52,L,1-3jt,0
1736,59,P,3-5jt,5
1737,34,L,1-3jt,2
1738,39,L,5-10jt,2
1739,20,L,5-10jt,4
1740,22,L,5-10jt,6
1741,58,P,5-10jt,6
1742,41,P,3-5jt,3
1743,21,L,5-10jt,1
1744,50,L,3-5jt,1
1745,24,L,1-3jt,6
1746,57,P,5-10jt,4
1747,26,L,5-10jt,6
1748,23,L,3-5jt,3
1749,41,P,1-3jt,1
1750,28,L,5-10jt,3
1751,50,P,5-10jt,4
1752,47,L,3-5jt,0
1753,32,L,5-10jt,5
1754,26,P,1-3jt,0
1755,54,P,5-10jt,5
1756,49,L,3-5jt,6
1757,32,L,3-5jt,5
1758,32,L,1-3jt,3
1759,33,L,3-5jt,1
1760,40,L,3-5jt,0
1761,45,L,1-3jt,5
1762,33,P,5-10jt,3
1763,29,L,1-3jt,4
1764,33,P,5-10jt,5
1765,45,P,1-3jt,6
1766,34,L,3-5jt,2
1767,17,P,1-3jt,2
1768,33,L,1-3jt,1
1769,59,P,3-5jt,0
1770,27,P,3-5jt,6
1771,44,L,5-10jt,4
1772,23,P,3-5jt,4
1773,33,L,5-10jt,2
1774,22,L,5-10jt,1
1775,40,P,3-5jt,3
1776,18,P,1-3jt,5
1777,32,L,5-10jt,6
1778,54,P,3-5jt,4
1779,42,L,1-3jt,4
1780,28,P,1-3jt,5
1781,40,L,5-10jt,0
1782,53,L,1-3jt,5
1783,29,P,3-5jt,3
1784,31,P,5-10jt,4
1785,60,L,5-10jt,3
1786,33,P,1-3jt,1
1787,43,L,1-3jt,3
1788,28,P,5-10jt,0
1789,47,P,3-5jt,1
1790,32,L,3-5jt,5
1791,53,P,5-10jt,0
1792,25,L,3-5jt,6
1793,43,P,1-3jt,4
1794,26,L,3-5jt,6
1795,22,P,1-3jt,2
1796,19,P,5-10jt,3
1797,55,L,3-5jt,3
1798,42,P,3-5jt,0
1799,29,P,1-3jt,3
1800,34,L,1-3jt,5
1801,45,L,1-3jt,3
1802,28,P,1-3jt,2
1803,43,P,1-3jt,1
1804,57,P,1-3jt,6
1805,18,P,5-10jt,5
1806,23,P,5-10jt,4
1807,24,P,1-3jt,6
1808,27,L,3-5jt,5
1809,33,P,3-5jt,4
1810,58,P,5-10jt,5
1811,56,L,3-5jt,3
1812,44,L,5-10jt,2
1813,17,L,1-3jt,4
1814,30,P,5-10jt,6
1815,21,L,5-10jt,0
1816,34,L,3-5jt,4
1817,56,P,3-5jt,3
1818,39,L,3-5jt,3
1819,28,L,3-5jt,0
1820,31,L,3-5jt,1
1821,48,L,3-5jt,1
1822,32,P,3-5jt,3
1823,37,P,1-3jt,3
1824,56,P,1-3jt,4
1825,30,L,3-5jt,4
1826,48,P,5-10jt,1
1827,17,L,3-5jt,6
1828,25,P,5-10jt,6
1829,21,L,1-3jt,4
1830,29,P,5-10jt,5
1831,35,P,1-3jt,4
1832,57,L,3-5jt,5
1833,51,P,1-3jt,1
1834,23,P,3-5jt,3
1835,21,L,3-5jt,1
1836,60,P,3-5jt,1
1837,19,P,5-10jt,5
1838,58,P,5-10jt,3
1839,35,L,5-10jt,2
1840,19,L,1-3jt,2
1841,59,L,5-10jt,2
1842,51,P,3-5jt,6
1843,23,L,5-10jt,6
1844,22,P,1-3jt,3
1845,46,L,1-3jt,3
1846,18,L,3-5jt,2
1847,27,P,5-10jt,6
1848,26,P,1-3jt,3
1849,21,P,1-3jt,6
1850,22,L,1-3jt,0
1851,17,P,5-10jt,0
1852,37,P,3-5jt,6
1853,23,L,5-10jt,6
1854,26,P,3-5jt,2
1855,55,P,5-10jt,6
1856,17,L,5-10jt,4
1857,25,P,5-10jt,3
1858,43,P,5-10jt,6
1859,27,P,1-3jt,1
1860,58,L,3-5jt,4
1861,33,P,3-5jt,5
1862,34,L,5-10jt,5
1863,29,P,3-5jt,5
1864,36,L,3-5jt,5
1865,44,P,1-3jt,3
1866,23,P,3-5jt,3
1867,50,L,3-5jt,6
1868,55,L,5-10jt,3
1869,25,P,1-3jt,6
1870,50,L,1-3jt,1
1871,40,L,5-10jt,5
1872,45,P,3-5jt,2
1873,31,L,1-3jt,5
1874,23,L,1-3jt,4
1875,47,P,1-3jt,6
1876,21,L,5-10jt,2
1877,18,L,3-5jt,2
1878,46,P,5-10jt,3
1879,47,P,1-3jt,6
1880,33,P,1-3jt,2
1881,60,P,5-10jt,5
1882,56,P,5-10jt,6
1883,49,P,3-5jt,0
1884,53,P,5-10jt,4
1885,22,P,3-5jt,3
1886,52,L,5-10jt,0
1887,59,P,5-10jt,5
1888,40,P,5-10jt,1
1889,22,P,3-5jt,4
1890,27,P,3-5jt,0
1891,43,L,3-5jt,5
1892,32,L,1-3jt,1
1893,50,L,3-5jt,2
1894,34,L,5-10jt,3
1895,27,L,3-5jt,2
1896,23,L,5-10jt,3
1897,55,P,1-3jt,5
1898,40,L,1-3jt,5
1899,53,L,1-3jt,3
1900,44,P,1-3jt,0
1901,27,P,1-3jt,3
1902,21,P,5-10jt,6
1903,38,L,1-3jt,0
1904,55,P,1-3jt,0
1905,24,L,1-3jt,0
1906,20,P,3-5jt,2
1907,20,P,5-10jt,6
1908,47,L,3-5jt,6
1909,36,P,1-3jt,3
1910,47,L,1-3jt,4
1911,56,P,3-5jt,4
1912,20,P,1-3jt,5
1913,46,P,3-5jt,4
1914,36,P,1-3jt,6
1915,44,L,1-3jt,4
1916,21,L,1-3jt,4
1917,28,P,3-5jt,2
1918,31,P,5-10jt,2
1919,50,L,3-5jt,3
1920,51,P,5-10jt,6
1921,19,P,3-5jt,1
1922,58,L,5-10jt,6
1923,42,P,1-3jt,5
1924,37,P,1-3jt,4
1925,33,P,1-3jt,1
1926,22,P,5-10jt,1
1927,22,P,5-10jt,2
